what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334614935046
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334614935046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334614939140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334615223296
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1334615231281
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1334615232609
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334615232718
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1334615233156
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1334615233437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334615233515
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1334615233656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334615326890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334616561656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334616864515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617678671
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334617683046
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334617686890
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334617686968
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1334617791656
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1334617796578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1334617796656
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334617801140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1334617801156
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1334617806250
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334617829000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1334617829000
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1334617830093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617833640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617919234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334617998671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334618001093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334621124531
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334621126562
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1334621139000
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.run",1334621148468
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1334621148750
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334621154937
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1334621156968
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334621159328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334621166203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334621166218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334621166578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334621699359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334621700718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334621704031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334622632218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334622634562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334623378859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334623387468
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1334623388765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334623403812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334623423515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1334623423578
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1334623424531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334623428562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334623437828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1334623437890
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1334623438109
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334623441312
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1334623445546
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1334623445625
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334623455593
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1334623455875
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1334623455890
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1334623456062
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1334623456062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334623459031
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.200.v201103311536,"org.eclipse.wst.common.project.facet.ui",1334623461140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334623468265
