what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1321579765078
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321579823468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579873171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579873546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579969343
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1321579970781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579973578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579974531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579974562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579974671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321579974671
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.run",1321579978796
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321579979296
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1321579981281
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321579981359
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1321579981390
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321579981968
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1321579983687
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321580000062
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321580001375
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321580001578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580009984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580010000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580010078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580040343
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1321580043781
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321580063484
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1321580118843
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321580145625
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.AllMarkersView",1321580156093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321580156281
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321580171421
