what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1322786824859
java.version,sysinfo,,,"1.6.0_26",1322786824859
java.vm.info,sysinfo,,,"mixed mode",1322786824859
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1322786824859
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322786824859
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322786824859
java.vm.specification.version,sysinfo,,,"1.0",1322786824859
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1322786824859
java.vm.version,sysinfo,,,"20.1-b02",1322786824859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322786827609
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1322786827671
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1322786827671
started,bundle,org.eclipse.datatools.connectivity,1.2.3.v201108101135,"org.eclipse.datatools.connectivity",1322786827906
started,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1322786827906
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1322786827937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322786834968
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322786835593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322786843218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322786914484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1322786914500
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1322786915609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322786917421
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1322786933843
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1322786933906
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1322786933953
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1322787068953
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1322787068953
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1322787068953
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1322787068968
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1322787068984
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1322787068984
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1322787069000
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1322787069015
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1322787069031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322787069156
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.102.v201107130538,"org.eclipse.datatools.connectivity.apache.derby",1322787073515
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v201001180222,"org.eclipse.datatools.enablement.msft.sqlserver",1322787073515
started,bundle,org.eclipse.datatools.enablement.sqlite,1.0.0.v201002041100,"org.eclipse.datatools.enablement.sqlite",1322787073515
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.asa",1322787073531
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase",1322787073546
error,log,,,"GlassFish: derbyJar =C:\\Program Files\\glassfish-3.1\\glassfish",1322787073718
error,log,,,"GlassFish: derbyJar =C:\\Program Files\\glassfish-3.1\\glassfish",1322787073718
started,bundle,org.eclipse.ant.core,3.2.300.v20110511,"org.eclipse.ant.core",1322787074140
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1322787074937
started,bundle,org.eclipse.equinox.p2.director.app,1.0.300.v20110505,"org.eclipse.equinox.p2.director.app",1322787075078
started,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1322787075078
started,bundle,org.eclipse.emf.ant,2.7.0.v20100905-1633,"org.eclipse.emf.ant",1322787075078
